1.07,1.08290630132979,0.8125,21.4337955888435
1.08,1.08979947736343,0.7421875,22.7540226807198
1.09,1.09793284213847,0.7421875,22.8287772896282
1.1,1.10797033274146,0.7421875,22.9024293869566
1.11,1.11477287958607,0.7421875,22.9749940122139
1.12,1.12243104906346,0.8046875,21.9193972117102
1.13,1.12964849366749,0.8125,21.8487577265173
1.14,1.13679669504902,0.8203125,21.7771150717863
1.15,1.1548292639781,0.8203125,21.8415705300672
1.16,1.1616343758408,0.8203125,21.9054066177114
1.17,1.16877654429821,0.828125,21.8310830255725
1.18,1.17548770620921,0.75,23.3111671780977
1.19,1.18236019397575,0.8203125,22.0957444462396
1.2,1.18986471853774,0.8203125,22.1599386060945
1.21,1.19960093797471,0.828125,22.0855971902939
1.22,1.2097353730419,0.828125,22.1516304635183
1.23,1.2198797461794,0.75,23.6580939602056
1.24,1.22735346157542,0.75,23.7334039893087
1.25,1.23721566967833,0.75,23.8119927193332
1.26,1.24841659517654,0.75,23.8942273140905
1.27,1.26453046235921,0.75,23.9809847099092
1.28,1.28023958132162,0.75,24.0723292283314
1.29,1.29463671444491,0.75,24.1687376399638
1.3,1.30914098006498,0.75,24.2705494636622
1.31,1.32144610299139,0.75,24.3780381559183
1.32,1.33443565569021,0.75,24.4910466029913
1.33,1.3466280273852,0.75,24.6095325060472
1.34,1.35433684394798,0.75,24.7332613983277
1.35,1.36119161082745,0.75,24.8617506870327
1.36,1.36414227967445,0.75,24.9945088648229
1.37,1.37036245644829,0.75,25.1308521534391
1.38,1.38228733414409,0.8203125,23.8849980449919
1.39,1.39497445202105,0.8203125,24.0185064645822
1.4,1.39345153563764,0.828125,24.0017569789267
1.41,1.40473415768231,0.7421875,25.8573697214859
1.42,1.41620024826947,0.7421875,25.9999977946544
1.43,1.42749033145043,0.7421875,26.1407049334622
1.44,1.43921791600889,0.7421875,26.2785782268449
1.45,1.45014396656777,0.7421875,26.4137269306245
1.46,1.46106275357412,0.8125,25.0918651983772
1.47,1.47197292128473,0.8203125,25.0544686924611
1.48,1.48386208401403,0.8203125,25.170212315941
1.49,1.49195110026459,0.8125,25.4424099684065
1.5,1.50357933520792,0.8203125,25.3932349423856
